id	value
1648	-20734
1649	-20678
1650	-20623
1651	-20568
1652	-20513
1653	-20457
1654	-20402
1655	-20347
1656	-20292
1657	-20237
1658	-20182
1659	-20127
1660	-20072
1661	-20017
1662	-19962
1663	-19907
1664	-19852
1665	-19797
1666	-19742
1667	-19688
1668	-19633
1669	-19578
1670	-19523
1671	-19469
1672	-19414
1673	-19359
1674	-19305
1675	-19250
1676	-19195
1677	-19141
1678	-19086
1679	-19032
1680	-18977
1681	-18923
1682	-18868
1683	-18814
1684	-18760
1685	-18705
1686	-18651
1687	-18597
1688	-18542
1689	-18488
1690	-18434
1691	-18380
1692	-18325
1693	-18271
1694	-18217
1695	-18163
1696	-18109
1697	-18055
1698	-18001
1699	-17946
1700	-17892
1701	-17838
1702	-17784
1703	-17731
1704	-17677
1705	-17623
1706	-17569
1707	-17515
1708	-17461
1709	-17407
1710	-17353
1711	-17300
1712	-17246
1713	-17192
1714	-17138
1715	-17085
1716	-17031
1717	-16977
1718	-16924
1719	-16870
1720	-16817
1721	-16763
1722	-16710
1723	-16656
1724	-16603
1725	-16549
1726	-16496
1727	-16442
1728	-16389
1729	-16335
1730	-16282
1731	-16229
1732	-16175
1733	-16122
1734	-16069
1735	-16015
1736	-15962
1737	-15909
1738	-15856
1739	-15802
1740	-15749
1741	-15696
1742	-15643
1743	-15590
1744	-15537
1745	-15484
1746	-15431
1747	-15378
1748	-15325
1749	-15272
1750	-15219
1751	-15166
1752	-15113
1753	-15060
1754	-15007
1755	-14954
1756	-14901
1757	-14848
1758	-14795
1759	-14743
1760	-14690
1761	-14637
1762	-14584
1763	-14531
1764	-14479
1765	-14426
1766	-14373
1767	-14321
1768	-14268
1769	-14215
1770	-14163
1771	-14110
1772	-14057
1773	-14005
1774	-13952
1775	-13900
1776	-13847
1777	-13795
1778	-13742
1779	-13690
1780	-13637
1781	-13585
1782	-13533
1783	-13480
1784	-13428
1785	-13375
1786	-13323
1787	-13271
1788	-13218
1789	-13166
1790	-13114
1791	-13062
1792	-13009
1793	-12957
1794	-12905
1795	-12853
1796	-12800
1797	-12748
1798	-12696
1799	-12644
1800	-12592
1801	-12540
1802	-12488
1803	-12436
1804	-12383
1805	-12331
1806	-12279
1807	-12227
1808	-12175
1809	-12123
1810	-12071
1811	-12019
1812	-11967
1813	-11916
1814	-11864
1815	-11812
1816	-11760
