id	value
307	101710712
308	102037128
309	102363488
310	102689808
311	103016080
312	103342312
313	103668488
314	103994616
315	104320696
316	104646736
317	104972720
318	105298656
319	105624552
320	105950392
321	106276184
322	106601928
323	106927624
324	107253272
325	107578872
326	107904416
327	108229920
328	108555368
329	108880768
330	109206120
331	109531416
332	109856664
333	110181872
334	110507016
335	110832120
336	111157168
337	111482168
338	111807112
339	112132008
340	112456856
341	112781648
342	113106392
343	113431080
344	113755720
345	114080312
346	114404848
347	114729328
348	115053760
349	115378136
350	115702464
351	116026744
352	116350960
353	116675128
354	116999248
355	117323312
356	117647320
357	117971272
358	118295176
359	118619024
360	118942816
361	119266560
362	119590248
363	119913880
364	120237456
365	120560984
366	120884456
367	121207864
368	121531224
369	121854528
370	122177784
371	122500976
372	122824112
373	123147200
374	123470224
375	123793200
376	124116120
377	124438976
378	124761784
379	125084528
380	125407224
381	125729856
382	126052432
383	126374960
384	126697424
385	127019832
386	127342184
387	127664472
388	127986712
389	128308888
390	128631008
391	128953072
392	129275080
393	129597024
394	129918912
395	130240744
396	130562520
397	130884232
398	131205888
399	131527480
400	131849016
401	132170496
402	132491912
403	132813272
404	133134576
405	133455816
406	133776992
407	134098120
408	134419184
409	134740176
410	135061120
411	135382000
412	135702816
413	136023584
414	136344272
415	136664912
416	136985488
417	137306016
418	137626464
419	137946864
420	138267184
421	138587456
422	138907664
423	139227808
424	139547904
425	139867920
426	140187888
427	140507776
428	140827616
429	141147392
430	141467104
431	141786752
432	142106336
433	142425856
434	142745312
435	143064720
436	143384048
437	143703312
438	144022512
439	144341664
440	144660736
441	144979744
442	145298704
443	145617584
444	145936400
445	146255168
446	146573856
447	146892480
448	147211040
449	147529536
450	147847968
451	148166336
452	148484640
453	148802880
454	149121056
455	149439152
456	149757200
457	150075168
458	150393072
459	150710912
460	151028688
461	151346400
462	151664048
463	151981616
464	152299136
465	152616576
466	152933952
467	153251264
468	153568496
469	153885680
470	154202784
471	154519824
472	154836784
473	155153696
474	155470528
475	155787296
476	156104000
477	156420624
478	156737200
479	157053696
480	157370112
481	157686480
482	158002768
483	158318976
484	158635136
485	158951216
486	159267232
487	159583168
488	159899040
489	160214848
490	160530592
491	160846256
492	161161840
493	161477376
494	161792832
495	162108208
496	162423520
497	162738768
498	163053952
499	163369040
500	163684080
501	163999040
502	164313936
503	164628752
504	164943504
505	165258176
506	165572784
507	165887312
508	166201776
509	166516160
510	166830480
511	167144736
512	167458912
513	167773008
514	168087040
515	168400992
516	168714880
517	169028688
518	169342432
519	169656096
520	169969696
521	170283216
522	170596672
523	170910032
524	171223344
525	171536576
526	171849728
527	172162800
528	172475808
529	172788736
530	173101600
531	173414384
532	173727104
533	174039728
534	174352288
535	174664784
536	174977200
537	175289536
538	175601792
539	175913984
540	176226096
541	176538144
542	176850096
543	177161984
544	177473792
545	177785536
546	178097200
547	178408784
548	178720288
549	179031728
550	179343088
551	179654368
552	179965568
553	180276704
554	180587744
555	180898720
556	181209616
557	181520448
558	181831184
559	182141856
560	182452448
561	182762960
562	183073408
563	183383760
564	183694048
565	184004240
566	184314368
567	184624416
568	184934400
569	185244288
570	185554096
571	185863840
572	186173504
573	186483072
574	186792576
575	187102000
576	187411344
577	187720608
578	188029808
579	188338912
580	188647936
581	188956896
582	189265760
583	189574560
584	189883264
585	190191904
586	190500448
587	190808928
588	191117312
589	191425632
590	191733872
591	192042016
592	192350096
593	192658096
594	192966000
595	193273840
596	193581584
597	193889264
598	194196848
599	194504352
600	194811792
601	195119136
602	195426400
603	195733584
604	196040688
605	196347712
606	196654656
607	196961520
608	197268304
609	197574992
610	197881616
611	198188144
612	198494592
613	198800960
614	199107248
615	199413456
616	199719584
617	200025616
618	200331584
619	200637456
620	200943248
621	201248960
622	201554576
623	201860128
624	202165584
625	202470960
626	202776256
627	203081456
628	203386592
629	203691632
630	203996592
631	204301472
632	204606256
633	204910976
634	205215600
635	205520144
636	205824592
637	206128960
638	206433248
639	206737456
640	207041584
641	207345616
642	207649568
643	207953424
644	208257216
645	208560912
646	208864512
647	209168048
648	209471488
649	209774832
650	210078112
651	210381296
652	210684384
653	210987408
654	211290336
655	211593184
656	211895936
657	212198608
658	212501184
659	212803680
660	213106096
661	213408432
662	213710672
663	214012816
664	214314880
665	214616864
666	214918768
667	215220576
668	215522288
669	215823920
670	216125472
671	216426928
672	216728304
673	217029584
674	217330784
675	217631904
676	217932928
677	218233856
678	218534704
679	218835472
680	219136144
681	219436720
682	219737216
683	220037632
684	220337952
685	220638192
686	220938336
687	221238384
688	221538352
689	221838240
690	222138032
691	222437728
692	222737344
693	223036880
694	223336304
695	223635664
696	223934912
697	224234096
698	224533168
699	224832160
700	225131072
701	225429872
702	225728608
703	226027232
704	226325776
705	226624240
706	226922608
707	227220880
708	227519056
709	227817152
710	228115168
711	228413088
712	228710912
713	229008640
714	229306288
715	229603840
716	229901312
717	230198688
718	230495968
719	230793152
720	231090256
721	231387280
722	231684192
723	231981024
724	232277760
725	232574416
726	232870960
727	233167440
728	233463808
729	233760096
730	234056288
731	234352384
732	234648384
733	234944304
734	235240128
735	235535872
736	235831504
737	236127056
738	236422512
739	236717888
740	237013152
741	237308336
742	237603424
743	237898416
744	238193328
745	238488144
746	238782864
747	239077488
748	239372016
749	239666464
750	239960816
751	240255072
752	240549232
753	240843312
754	241137280
755	241431168
756	241724960
757	242018656
758	242312256
759	242605776
760	242899200
761	243192512
762	243485744
763	243778896
764	244071936
765	244364880
766	244657744
767	244950496
768	245243168
769	245535744
770	245828224
771	246120608
772	246412912
773	246705104
774	246997216
775	247289216
776	247581136
777	247872960
778	248164688
779	248456320
780	248747856
781	249039296
782	249330640
783	249621904
784	249913056
785	250204128
786	250495088
787	250785968
788	251076736
789	251367424
790	251658016
791	251948512
792	252238912
793	252529200
794	252819408
795	253109520
796	253399536
797	253689456
798	253979280
799	254269008
800	254558640
801	254848176
802	255137632
803	255426976
804	255716224
805	256005376
806	256294432
807	256583392
808	256872256
809	257161024
810	257449696
811	257738272
812	258026752
813	258315136
814	258603424
815	258891600
816	259179696
817	259467696
818	259755600
819	260043392
820	260331104
821	260618704
822	260906224
823	261193632
824	261480960
825	261768176
826	262055296
827	262342320
828	262629248
829	262916080
830	263202816
831	263489456
832	263776000
833	264062432
834	264348784
835	264635024
836	264921168
837	265207216
838	265493168
839	265779024
840	266064784
841	266350448
842	266636000
843	266921472
844	267206832
845	267492096
846	267777264
847	268062336
848	268347312
849	268632192
850	268916960
851	269201632
852	269486208
853	269770688
854	270055072
855	270339360
856	270623552
857	270907616
858	271191616
859	271475488
860	271759296
861	272042976
862	272326560
863	272610048
864	272893440
865	273176736
866	273459936
867	273743040
868	274026048
869	274308928
870	274591744
871	274874432
872	275157024
873	275439520
874	275721920
875	276004224
876	276286432
877	276568512
878	276850528
879	277132416
880	277414240
881	277695936
882	277977536
883	278259040
884	278540448
885	278821728
886	279102944
887	279384032
888	279665056
889	279945952
890	280226752
891	280507456
892	280788064
893	281068544
894	281348960
895	281629248
896	281909472
897	282189568
898	282469568
899	282749440
900	283029248
901	283308960
902	283588544
903	283868032
904	284147424
905	284426720
906	284705920
907	284985024
908	285264000
909	285542912
910	285821696
911	286100384
912	286378976
913	286657440
914	286935840
915	287214112
916	287492320
917	287770400
918	288048384
919	288326240
920	288604032
921	288881696
922	289159264
923	289436768
924	289714112
925	289991392
926	290268576
927	290545632
928	290822592
929	291099456
930	291376224
931	291652896
932	291929440
933	292205888
934	292482272
935	292758528
936	293034656
937	293310720
938	293586656
939	293862496
940	294138240
941	294413888
942	294689440
943	294964864
944	295240192
945	295515424
946	295790560
947	296065600
948	296340512
949	296615360
950	296890080
951	297164704
952	297439200
953	297713632
954	297987936
955	298262144
956	298536256
957	298810240
958	299084160
959	299357952
960	299631648
961	299905248
962	300178720
963	300452128
964	300725408
965	300998592
966	301271680
967	301544640
968	301817536
969	302090304
